# file...... output/gpr_SWT_Pout.csv
# date...... Fri Jul  9 16:35:40 2021
# user...... cosim
# host...... (null)
# group..... class=switch
# property.. power_out_real
# limit..... 10000000
# interval.. 1
# timestamp,switch_2_3,switch_4_5
2021-01-01 00:00:02.890000105 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.900000095 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.910000086 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.920000076 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.930000067 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.940000057 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.950000048 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.960000038 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.970000029 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.980000019 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.990000010 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:03.009999990 EST,+2.70043e+06,+1.5e+06
